age,workclass,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,original_label,original_prediction,final_prediction,IsCorrect,IsAdversarial,score_before_attack,score_after_attack
34,Private,Assoc-voc,11,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,1,0,0,False,False,0.3444841248476244,0.3444841248476244
63,Self-emp-inc,Some-college,10,Widowed,Sales,Not-in-family,White,Female,14084,0,60,United-States,1,1,1,True,False,0.9827778377215993,0.9827778377215993
49,Federal-gov,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,50,United-States,0,1,1,False,False,0.5291554537806177,0.5291554537806177
36,Self-emp-inc,7th-8th,4,Never-married,Craft-repair,Unmarried,Black,Male,0,0,40,United-States,0,0,0,True,False,0.059899001880929906,0.059899001880929906
57,Self-emp-inc,9th,9,Married-civ-spouse,Protective-serv,Husband,Asian-Pac-Islander,Male,0,0,60,Yugoslavia,1,1,0,True,True,0.8414748475040844,0.4761523570023565
21,Local-gov,Some-college,10,Never-married,Prof-specialty,Own-child,White,Female,0,0,25,United-States,0,0,0,True,False,0.005649725311497231,0.005649725311497231
39,Private,10th,10,Married-AF-spouse,Handlers-cleaners,Not-in-family,White,Male,0,0,38,Canada,0,0,1,True,True,0.03985071087056486,0.5127745695678734
53,Private,5th-6th,3,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,5013,0,40,Puerto-Rico,1,1,0,True,True,0.8582952098195548,0.0591342445767401
53,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,60,United-States,1,1,1,True,False,0.6734787175531274,0.6734787175531274
39,Private,HS-grad,9,Divorced,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,0,0,0,True,False,0.0730550429249556,0.0730550429249556
33,Private,Masters,14,Divorced,Exec-managerial,Own-child,White,Female,14084,0,50,United-States,1,1,1,True,False,0.9881456326991553,0.9881456326991553
57,State-gov,Masters,14,Married-AF-spouse,Adm-clerical,Unmarried,White,Female,0,0,46,Taiwan,0,0,1,True,True,0.17231022906816287,0.5527663313414884
31,Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,0,1,1,False,False,0.5356335848558081,0.5356335848558081
42,Self-emp-inc,11th,9,Separated,Exec-managerial,Husband,White,Male,0,0,40,United-States,1,1,0,True,True,0.8258996085713056,0.48589906121686316
47,Private,Masters,14,Married-civ-spouse,Adm-clerical,Wife,White,Female,7688,0,38,United-States,1,1,1,True,False,0.99647296986212,0.99647296986212
32,Private,Bachelors,13,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,Canada,0,0,0,True,False,0.09329436832627604,0.09329436832627604
48,Private,HS-grad,9,Never-married,Adm-clerical,Not-in-family,Black,Female,0,0,16,Trinadad&Tobago,0,0,0,True,False,0.01033691658337675,0.01033691658337675
55,Private,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,30,United-States,1,1,1,True,False,0.9911644529147875,0.9911644529147875
36,Self-emp-inc,Some-college,10,Divorced,Sales,Unmarried,Asian-Pac-Islander,Male,0,0,55,United-States,0,0,0,True,False,0.2261789800476301,0.2261789800476301
49,Private,5th-6th,8,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,China,1,1,0,True,True,0.5219902928510262,0.3500179166076054
43,Private,11th,9,Married-civ-spouse,Handlers-cleaners,Wife,White,Male,4101,0,60,China,0,0,1,True,True,0.3780990413708277,0.5072422562666435
50,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0,1,1,False,False,0.6500516661239509,0.6500516661239509
35,Private,Assoc-voc,11,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,China,1,1,0,True,True,0.7724000951457494,0.45578361501664694
46,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,7298,0,50,United-States,1,1,1,True,False,0.9966166563288867,0.9966166563288867
40,Self-emp-inc,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0,0,65,United-States,0,0,0,True,False,0.07513527479675097,0.07513527479675097
44,Private,Assoc-voc,11,Married-spouse-absent,Priv-house-serv,Husband,White,Male,0,0,40,United-States,1,1,0,True,True,0.7240077493507103,0.33918862295864555
37,State-gov,Assoc-voc,11,Never-married,Prof-specialty,Not-in-family,White,Male,8614,0,40,United-States,1,1,1,True,False,0.9864115455158736,0.9864115455158736
69,Private,Some-college,10,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,24,United-States,0,0,0,True,False,0.009655458966395037,0.009655458966395037
28,Private,Assoc-voc,11,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,70,United-States,1,1,1,True,False,0.8427331159487083,0.8427331159487083
54,Private,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,1,1,1,True,False,0.9267742605150023,0.9267742605150023
45,Federal-gov,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,0,80,United-States,1,1,1,True,False,0.9790035293426268,0.9790035293426268
73,Local-gov,5th-6th,3,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,20,United-States,0,0,0,True,False,0.18833506885198226,0.18833506885198226
49,Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,7298,0,40,United-States,1,1,1,True,False,0.9959492489507572,0.9959492489507572
19,Private,HS-grad,9,Never-married,Sales,Own-child,White,Female,0,0,35,United-States,0,0,0,True,False,0.00413244939944141,0.00413244939944141
56,Local-gov,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,1,1,1,True,False,0.9610702435560458,0.9610702435560458
28,Private,Masters,13,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,0,0,1,True,True,0.4706637177200424,0.637080690501619
28,Self-emp-not-inc,HS-grad,9,Never-married,Exec-managerial,Own-child,White,Male,0,0,40,United-States,0,0,0,True,False,0.040905551621861415,0.040905551621861415
39,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,2001,44,France,1,1,0,True,True,0.9585979080665996,0.428496271105628
62,Private,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,60,United-States,0,1,1,False,False,0.5983870693654258,0.5983870693654258
57,Self-emp-not-inc,HS-grad,9,Widowed,Craft-repair,Not-in-family,White,Male,0,0,55,United-States,1,0,0,False,False,0.09255513419332807,0.09255513419332807
52,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,Black,Male,0,2377,40,United-States,0,1,1,False,False,0.5720485905288795,0.5720485905288795
52,Private,12th,8,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,1,1,1,True,False,0.9141665225489422,0.9141665225489422
28,State-gov,Preschool,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,Japan,0,0,1,True,True,0.37008675083233217,0.5998552346226418
31,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Black,Female,14084,0,60,United-States,1,1,1,True,False,0.9902736143934601,0.9902736143934601
38,Private,Some-college,10,Married-civ-spouse,Priv-house-serv,Husband,White,Male,0,1762,43,Philippines,1,1,0,True,True,0.967903366406419,0.33400574605363686
52,Private,11th,7,Divorced,Machine-op-inspct,Not-in-family,Black,Female,0,0,20,United-States,0,0,0,True,False,0.011531912060958688,0.011531912060958688
41,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,1,1,1,True,False,0.9402306564343609,0.9402306564343609
67,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,1,1,1,True,False,0.8926047877992623,0.8926047877992623
59,Self-emp-inc,Prof-school,15,Divorced,Prof-specialty,Not-in-family,White,Male,13550,0,40,United-States,1,1,1,True,False,0.9920446081656997,0.9920446081656997
37,Private,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,0,2392,40,El-Salvador,0,0,1,True,True,0.25203633200042336,0.8970057842760558
20,Private,HS-grad,9,Never-married,Craft-repair,Own-child,White,Female,0,0,40,United-States,0,0,0,True,False,0.0048030015185618335,0.0048030015185618335
32,Private,Some-college,10,Separated,Other-service,Unmarried,Other,Female,0,0,70,United-States,0,0,0,True,False,0.019740802067751678,0.019740802067751678
51,Private,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,50,United-States,0,1,1,False,False,0.8692077851907549,0.8692077851907549
47,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,1,1,1,True,False,0.9334452955227167,0.9334452955227167
60,Self-emp-inc,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Wife,White,Female,0,0,8,United-States,1,1,0,True,True,0.628319347941558,0.16671499397394673
46,Federal-gov,Assoc-voc,14,Widowed,Machine-op-inspct,Not-in-family,Black,Male,0,1755,40,Canada,0,0,1,True,True,0.012210149423013118,0.5090789420360124
38,Local-gov,5th-6th,3,Married-civ-spouse,Handlers-cleaners,Other-relative,White,Male,0,0,40,Mexico,0,0,0,True,False,0.019912866885606468,0.019912866885606468
53,Federal-gov,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,1,1,1,True,False,0.9113924753242595,0.9113924753242595
25,Self-emp-not-inc,Some-college,10,Never-married,Craft-repair,Unmarried,White,Male,0,0,35,United-States,0,0,0,True,False,0.034998752456951936,0.034998752456951936
56,Self-emp-inc,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999,0,70,United-States,1,1,1,True,False,0.9941902491456769,0.9941902491456769
19,Private,Some-college,10,Never-married,Prof-specialty,Own-child,White,Male,0,0,10,United-States,0,0,0,True,False,0.008068768044131829,0.008068768044131829
32,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,1,1,1,True,False,0.8734709508358638,0.8734709508358638
57,Self-emp-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,15024,0,50,India,1,1,1,True,False,0.9965279277414453,0.9965279277414453
41,Private,HS-grad,9,Separated,Machine-op-inspct,Unmarried,White,Female,0,0,40,United-States,0,0,0,True,False,0.027326397379327315,0.027326397379327315
32,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,49,United-States,0,1,1,False,False,0.5981036145028737,0.5981036145028737
70,Private,Bachelors,13,Widowed,Machine-op-inspct,Other-relative,Asian-Pac-Islander,Male,0,0,32,Philippines,0,0,0,True,False,0.030353247702293192,0.030353247702293192
39,Private,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,0,0,0,True,False,0.059573476892687535,0.059573476892687535
24,Private,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,0,0,0,True,False,0.009515565922682767,0.009515565922682767
34,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,42,United-States,1,1,1,True,False,0.8100387296863754,0.8100387296863754
28,Self-emp-inc,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,70,United-States,0,1,1,False,False,0.5165229876502997,0.5165229876502997
54,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0,1,1,False,False,0.6767529701620622,0.6767529701620622
35,Private,HS-grad,9,Married-spouse-absent,Other-service,Unmarried,Black,Female,0,0,20,United-States,0,0,0,True,False,0.006410548910867676,0.006410548910867676
63,Private,Some-college,10,Widowed,Other-service,Not-in-family,White,Female,0,0,40,United-States,0,0,0,True,False,0.04561261129675178,0.04561261129675178
33,Local-gov,HS-grad,9,Never-married,Other-service,Unmarried,Amer-Indian-Eskimo,Male,0,0,40,United-States,0,0,0,True,False,0.011907896162605186,0.011907896162605186
35,Private,Masters,14,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,48,United-States,0,1,1,False,False,0.8014559460578795,0.8014559460578795
36,Private,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,45,United-States,0,1,1,False,False,0.53917577061384,0.53917577061384
28,Private,Some-college,10,Married-civ-spouse,Priv-house-serv,Husband,White,Male,0,0,50,Philippines,1,1,0,True,True,0.5687326751157974,0.24981252083043906
51,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Other-relative,White,Male,0,0,40,United-States,1,1,0,True,True,0.6864877413807083,0.3168585030325128
48,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,5013,0,40,Laos,1,1,0,True,True,0.9292810498773761,0.25857113303037343
52,Private,HS-grad,9,Married-civ-spouse,Priv-house-serv,Husband,White,Male,0,0,40,Iran,1,1,0,True,True,0.6500516661239509,0.46323244690731374
26,Private,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,0,0,30,United-States,0,0,0,True,False,0.10388226989574917,0.10388226989574917
42,Self-emp-inc,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,0,1,1,False,False,0.8908020080741288,0.8908020080741288
20,Private,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,35,United-States,0,0,0,True,False,0.005132836424503868,0.005132836424503868
31,Private,HS-grad,9,Separated,Other-service,Unmarried,Black,Female,0,0,40,United-States,0,0,0,True,False,0.008546214353524812,0.008546214353524812
26,Private,Bachelors,14,Divorced,Prof-specialty,Wife,White,Female,0,0,40,Taiwan,0,0,1,True,True,0.08565216891602329,0.681236050989162
18,Private,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,35,United-States,0,0,0,True,False,0.0036901958431749464,0.0036901958431749464
62,Private,9th,5,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,0,0,0,True,False,0.18436015844789755,0.18436015844789755
28,Private,7th-8th,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,60,Puerto-Rico,0,0,1,True,True,0.338518827376444,0.5073608731959979
25,Local-gov,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,40,United-States,0,0,0,True,False,0.007258633561519998,0.007258633561519998
50,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,99999,0,50,United-States,1,1,1,True,False,0.9968357023263836,0.9968357023263836
36,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,38,United-States,1,1,1,True,False,0.9168321336378042,0.9168321336378042
61,Private,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1902,45,Columbia,1,1,1,True,False,0.9948239801537881,0.9948239801537881
37,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,60,United-States,1,0,0,False,False,0.34011188856227936,0.34011188856227936
25,Private,11th,7,Married-civ-spouse,Transport-moving,Husband,White,Male,5013,0,43,Poland,1,1,0,True,True,0.9315373059561882,0.11281734563798801
49,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,0,1,1,False,False,0.7543819935987105,0.7543819935987105
53,Local-gov,Masters,14,Widowed,Prof-specialty,Unmarried,Black,Female,0,1669,35,United-States,0,0,0,True,False,0.08451268063919455,0.08451268063919455
45,Without-pay,Bachelors,13,Married-civ-spouse,Farming-fishing,Other-relative,White,Male,0,1594,70,Thailand,1,1,0,True,True,0.677461186450442,0.06065116302968559
53,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,35,Vietnam,0,1,1,False,False,0.919140750691665,0.919140750691665
34,Private,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,35,United-States,0,0,0,True,False,0.022400639221997275,0.022400639221997275
23,Private,Assoc-voc,11,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,0,0,0,True,False,0.011110318394884734,0.011110318394884734
38,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,7688,0,40,United-States,1,1,1,True,False,0.9898640541549514,0.9898640541549514
35,Self-emp-not-inc,10th,9,Married-AF-spouse,Farming-fishing,Other-relative,White,Male,0,0,80,Portugal,0,0,1,True,True,0.295690863888932,0.6305345025307371
44,Private,HS-grad,9,Never-married,Other-service,Unmarried,Black,Male,0,0,32,United-States,0,0,0,True,False,0.014724065801031078,0.014724065801031078
44,Private,HS-grad,9,Never-married,Other-service,Unmarried,White,Male,0,0,40,United-States,0,0,0,True,False,0.043572922535520045,0.043572922535520045
39,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,40,United-States,1,1,1,True,False,0.9945126571354457,0.9945126571354457
27,Private,7th-8th,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,1564,40,United-States,0,0,1,True,True,0.2977160102749467,0.946473839577411
47,Private,9th,10,Separated,Other-service,Husband,White,Male,0,213,53,Yugoslavia,1,1,0,True,True,0.6884844006036887,0.4656916072783751
54,Self-emp-not-inc,Bachelors,13,Divorced,Farming-fishing,Not-in-family,White,Male,27828,0,50,United-States,1,1,1,True,False,0.9916857230047434,0.9916857230047434
64,State-gov,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,0,0,0,True,False,0.1168322164839583,0.1168322164839583
53,Private,Preschool,1,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,Mexico,0,0,0,True,False,0.049436535558207845,0.049436535558207845
41,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,1,1,1,True,False,0.9402772916003209,0.9402772916003209
37,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0,1,1,False,False,0.5772911176072275,0.5772911176072275
38,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0,1,1,False,False,0.6761758585510118,0.6761758585510118
45,Self-emp-inc,Prof-school,14,Never-married,Craft-repair,Own-child,White,Male,0,0,49,Germany,1,1,0,True,True,0.8104950363963082,0.43336298539373425
32,Private,HS-grad,7,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,5013,0,50,United-States,1,1,0,True,True,0.9610921348789321,0.16619793171965833
49,Self-emp-inc,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,50,United-States,1,1,1,True,False,0.997730485507122,0.997730485507122
44,Private,Masters,11,Separated,Exec-managerial,Husband,White,Male,0,0,66,France,1,1,0,True,True,0.9217499734705739,0.4276146320213572
